StartDate,EndDate,Duration,RecordedDate,ResponseId,UserLanguage,Approached,Consent,rawnumund18,rawnum1824,rawnumov24,highesteducation_specify,rawLACity,rawLACity_specify,reason_hmls_specify,rawsurveystatus,age_cat,elig_age,numund18Count,num1824Count,numov24Count,placelast30days,placelastnight,dwellinglast30days,dwellinglastnight,elig_placelast30days,elig_placelastnight,hmls_first_time,hmls_first_age,hmlspast1yr,hmlspast3yrs,hmls1yrpast3yrs,hmlsMoreThan1YrIn3Yr,hmlsmorethan1Yr,time_hmls,time_hmls_days,hmls_gtyr,hmls_leyr,reason_marsplit,reason_childsup,reason_hhconflict,reason_deathill,reason_domviol,reason_eviction,reason_sexorient,reason_foster,reason_medical,reason_mental,reason_nofam,reason_immig,reason_hospital,reason_jail,reason_subsabuse,reason_safety,reason_prevhouseprog,reason_unemployed,reason_livingcond,reason_other,reason_hmls_ct,car,van,rv_camper,tent,MSShelter,car_count,van_count,rv_camper_count,tent_count,MSShelter_count,any_CVRTM,place_befhmls,LAC_yrs,LAC_days,LAC_res,foster_care,mandated_stay,prison,jail,adult_probation,parole,juv_detention,Juv_probation,childsys_ilp,childsys_fcare_nonfam,childsys_fcare_fam,childsys_fcare_AB12,childsys_ct,sysinvolve_ct,justice_system,emp_status,humtraf,humtraf_other,humtraf_agri,humtraf_panhandle,humtraf_dtdsales,humtraf_restaurant,humtraf_hholdwk,humtraf_illegal,humtraf_sex,humtraf_ct,govasst_calworks,govasst_capi,govasst_ssret,govasst_ssidi,govasst_childsup,govasst_food,govasst_grga,govasst_mcaid,govasst_unemp,govasst_mcare,govasst_vetpen,govasst_vetmed,govasst_vetdis,govasst_wic,govasst_chip,govasst_mhla,govasst_fcareAB12,govasst_studentfinaid,govasst_ct,dv_neglect,dv_physical,dv_physical_rel,dv_physical_sp,dv_sexual,dv_sexual_rel,dv_sexual_sp,dv_dating,dv_stalking,domviol,dv_ct,flee_dv_hmls,highesteducation,receivedGift,survey_dropin,observed_subsabuse,observed_mental,observed_physical,observed_ct,elig_status,elig_samp,n_kid,n_und18,n_1824,n_25p,n_chron,n_fam,chronicHH,vetHH,age_und18,age_1824,hhold_type,YHH_type,mental,subsabuse,hiv,longdurcond,SamplingWeight,wtmiss,dup,first_record,CoC,male,female,gender,transgender,nonconforming,sexorient,white,black,asian,ai_an,nh_pi,multirace,NH_white,NH_black,NH_asian,NH_ai_an,NH_nh_pi,NH_multirace,race,NH_race,Hispanic,nonHispanic,ment_illness,depression,PTSD,drugabuse,alcohol,physical,otherchronhealth,braininjury,develop,phys_disab,phys_illness,otherhealth,rawveteran,veteran,vetdischarge,natguard,hispanic_specify,AmerIndAK_specify,Asian_specify,PacIsl_specify,Other_specify,otherhealth_specify,relation,indiv_seq,youth_wtadj,SPA,SD,CD,SSD,AD,USCD,city_name,Community,wt_spa,strata,observed_age,observed_gender,observed_eth,observed_race,schoolenroll
28JAN19:13:57:00,28JAN19:14:05:00,512,28JAN19:16:06:00,R_jRxrEZMmt1iqwdP,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,Long Beach,,,Complete,2,1,0,1,0,4,4,4,4,1,1,0,14,R,R,M,0,0,0.25,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,23,8401,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1,1,0,1,1,1,5,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,1,0,0,1,1,0,0,1,1,0,0,3,1,0,3,,,,,,,,,,,,,X,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,0,1,1,4,2,14,30,53,34,Los Angeles,Skid Row,9,1014SKIDROW,1,2,0,1,0
28JAN19:14:19:00,28JAN19:14:30:00,614,28JAN19:16:06:00,R_oDSQNLUXq6Hir7M,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,Lynwood,,,Complete,2,1,0,1,0,4,4,4,4,1,1,0,12,M,R,M,0,1,2,731,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,1,23,8401,7,1,1,0,1,1,0,1,1,1,1,0,0,4,6,1,1,0,M,M,M,M,M,M,M,M,M,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,4,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,2,1,1,0,0,1,1,0,0,1,1,0,1,2,0,0,1,,,,,,,,,,,,,D,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,0,1,1.4,4,2,14,30,53,34,Los Angeles,Skid Row,9,1014SKIDROW,1,2,1,6,0
28JAN19:15:22:00,28JAN19:15:30:00,530,28JAN19:16:14:00,R_oPvPihBSbV8cEJ3,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,Complete,2,1,0,1,0,15,15,15,15,1,1,1,,1,1,M,0,1,1,365,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,365,3,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,M,M,M,M,M,M,M,M,M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,3,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,1,2,0,0,3,,,,,,,,,,,,,X,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MIXED,,0,1,1.2,4,2,14,30,53,34,Los Angeles,Skid Row,9,1014SKIDROW,1,2,0,2,0
29JAN19:08:40:00,29JAN19:08:58:00,1121,29JAN19:12:07:00,R_74RSYIbmDlHrbas,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,Declined/Don't know,,,Partial,2,1,0,1,0,16,20,16,X,1,0,1,,1,1,M,0,1,1,365,0,1,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,1,1,0,1,0,1,1,0,1,0,1,1,21,7670,7,X,X,X,X,X,X,X,X,M,M,M,M,M,0,X,M,R,R,R,R,R,R,R,R,R,R,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,1,0,0,0,0,0,0,0,0,X,1,0,D,0,0,1,1,0,2,1,1,0,0,1,0,0,1,0,0,0,1,2,1,M,M,M,M,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,M,M,M,M,M,M,M,M,M,M,M,D,0,0,,0,,,,,,,0,1,1.8,4,1,14,30,53,34,Los Angeles,Skid Row,4,1014PS HS,1,1,0,2,X
29JAN19:08:09:00,29JAN19:10:02:00,6825,30JAN19:09:05:00,R_dKdY45cXUzvvvoy,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,Partial,2,1,0,1,0,16,D,16,D,1,0,0,,2,D,M,0,0,0,0,,,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,D,D,D,D,D,,,,,,D,D,0,,Z,D,D,D,D,D,D,D,D,D,D,D,D,D,0,D,M,M,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,0,0,0,0,0,0,0,0,0,D,0,D,D,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,M,M,M,M,1,0,0,1,1,1,0,1,0,0,4,0,1,0,0,0,0,,,,,,,2,,,,M,M,M,M,M,M,M,M,M,M,M,M,0,0,,0,,,,,,,0,1,1.6,4,1,14,30,53,34,Los Angeles,Skid Row,4,1014PS HS,1,1,0,2,X
29JAN19:08:18:00,29JAN19:08:29:00,646,29JAN19:12:06:00,R_dySsr2ALEGWjkgP,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,1,0,,Declined/Don't know,,,Complete,2,1,0,2,0,1,1,1,1,1,1,0,,M,3,1,1,1,1,365,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,0,0,0,1,6,0,0,0,1,1,23,8401,7,R,R,R,R,R,R,R,R,R,R,R,R,R,0,R,M,1,0,0,0,0,0,0,0,1,1,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,1,1,1,1,1,1,0,0,0,1,4,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,M,M,M,M,1,0,0,1,1,0,0,3,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,M,M,M,M,M,M,M,M,M,M,M,D,0,0,,0,,,,,,,0,1,1.2,4,1,14,30,53,34,Los Angeles,Skid Row,4,1014PS HS,1,3,0,2,R
29JAN19:08:29:00,29JAN19:08:37:00,491,29JAN19:12:06:00,R_9s9BdBqVIo5Jm08,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,Declined/Don't know,,,Complete,2,1,0,1,0,16,20,16,X,1,0,1,,1,1,M,0,0,0.666666667,244,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,1,1,1,1,23,8401,7,,0,0,0,0,0,1,0,M,M,M,M,M,1,1,2,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,0,0,0,0,0,0,0,0,X,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,,,,,,0,1,1.24,4,1,14,30,53,34,Los Angeles,Skid Row,4,1014PS HS,1,1,0,2,M
01FEB19:05:31:00,01FEB19:05:36:00,272,01FEB19:05:37:00,R_1e2YSQB3Hl7tGAo,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,South Central,,,Complete,2,1,0,1,0,16,4,16,4,1,1,1,,1,1,M,0,1,1,365,0,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,0,1,0,0,0,0,1,0,1,1,20,7305,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,0,0,1,1,1,0,1,0,0,1,,,,,,,,,,,,,X,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,ARMENIAN,,0,1,1.6,4,1,14,24,53,34,Los Angeles,Downtown Los Angeles,4,1014PS HS,1,1,0,6,0
01FEB19:05:26:00,01FEB19:05:29:00,156,01FEB19:05:37:00,R_hBpk9fQCsRo9Qc6,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",,,,,,,,Sheltered/Housed/Cannot Confirm,2,1,,1,,20,4,X,4,0,1,M,,M,M,M,0,0,,,,,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,0,1,0,0,0,0,1,0,1,M,,,Z,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,M,0,M,M,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,M,M,M,M,1,0,0,1,1,,,M,,,M,,,,,,,,,,,,,M,,,,M,M,M,M,M,M,M,M,M,M,M,M,M,0,,M,,,,,,,0,1,2.2,4,1,14,24,53,34,Los Angeles,Downtown Los Angeles,4,1014PS HS,1,1,0,6,M
22JAN19:19:02:00,22JAN19:19:15:00,750,22JAN19:20:33:00,R_goN1TQHmU8nPecl,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,West Los Angeles,,,Complete,2,1,0,1,0,16,8,16,8,1,1,1,,1,1,M,0,0,0.019230769,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,23,8401,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,M,M,M,M,1,0,0,1,1,1,0,1,0,0,1,,,,,,,,,,,,,X,,1,0,M,M,M,M,M,M,M,M,M,M,M,0,0,0,,0,,,,,,,0,1,1,4,1,1,24,53,34,Los Angeles,Westlake,4,1001PS HS,1,1,1,6,0
29JAN19:14:21:00,29JAN19:14:34:00,801,29JAN19:20:08:00,R_jPWb8ABtj7BWBED,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,2,0,,Compton,,,Complete,2,1,0,3,0,4,4,4,4,1,1,1,,1,1,M,0,1,2,731,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,1,24,8766,7,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,0,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,,Cherokee chacktaw,,,,,0,1,1,4,1,1,24,53,34,Los Angeles,Westlake,4,1001PS HS,1,1,0,2,0
25JAN19:09:52:00,25JAN19:10:10:00,1090,25JAN19:13:18:00,R_o7wgECCUNQKz9T6,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,Declined/Don't know,,,Complete,2,1,0,1,0,16,16,16,16,1,1,0,19,M,M,M,0,1,4,1461,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,,Z,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,0,1,1.2,4,3,5,26,50,33,Los Angeles,Miracle Mile,4,1005PS HS,1,1,0,2,0
23JAN19:11:42:00,23JAN19:15:51:00,14888,23JAN19:16:39:00,R_8b3Q77jaXWP9KoD,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,South Central,,,Complete,2,1,0,1,0,15,15,15,15,1,1,1,,1,1,M,0,1,1,365,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,18,6575,6,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,X,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,0,1,1.2,6,2,10,30,54,37,Los Angeles,Adams-La Brea,6,1010PS HS,1,1,0,2,1
23JAN19:15:42:00,23JAN19:15:51:00,561,23JAN19:16:39:00,R_fMR1puSph1tILyp,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,Complete,2,1,0,1,0,7,8,7,8,1,1,1,,1,1,M,0,0,0.416666667,152,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,2,0.416666667,152,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,M,M,M,M,M,M,M,M,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,R,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,0,1,1,6,2,10,30,54,37,Los Angeles,Adams-La Brea,6,1010PS HS,1,1,0,2,0
23JAN19:15:53:00,23JAN19:16:02:00,522,23JAN19:16:39:00,R_gGKJOmx7KWvghkG,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,Baldwin Hills / Crenshaw,,,Complete,2,1,0,1,0,1,1,1,1,1,1,0,22,2,2,M,0,0,0.5,183,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,1,0,0,0,1,1,24,8766,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,0,1,2,6,2,10,30,54,37,Los Angeles,Adams-La Brea,6,1010PS HS,1,1,0,2,2
23JAN19:16:01:00,23JAN19:16:10:00,562,23JAN19:16:41:00,R_lWzTe9zz3K4u5cG,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,Culver City,,,Complete,2,1,0,1,0,1,1,1,1,1,1,0,19,M,3,1,1,1,1,365,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,1,1,24,8766,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,2,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,,,,,,,,,,,,,M,,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,,M,,,,,,,0,1,1.2,6,2,10,30,54,37,Los Angeles,Adams-La Brea,6,1010PS HS,1,1,1,6,0
22JAN19:12:31:00,22JAN19:12:43:00,710,22JAN19:13:19:00,R_0thfMdBnnYrzlU3,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,1,,Van Nuys,,,Complete,2,1,0,1,1,4,4,4,4,1,1,0,18,M,3,1,1,1,1,365,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,1,1,6,2192,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,M,M,M,M,M,M,M,M,M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,2,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,2,1,1,1,0,1,1,0,0,1,1,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,,0,,,,,,Asthma,0,1,1,4,1,9,30,59,37,Los Angeles,South Central,4,1009PS HS,1,2,0,2,0
01FEB19:13:13:00,01FEB19:13:20:00,393,01FEB19:13:20:00,R_1DZkZMOy9IDsbe0,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,2,,South Central,,DUI court fees caused financial hardships,Complete,2,1,0,1,2,15,15,15,15,1,1,0,20,M,M,M,0,1,3,1096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,5,0,0,5,0,1,1,11,4018,6,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,2,1,1,0,0,1,0,1,1,1,0,0,1,2,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,,,,,,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,0,Nicaragua,,,,,Chronic Back Pain,0,1,1.6,4,1,9,30,59,37,Los Angeles,South Central,4,1009PS HS,1,1,1,6,0
22JAN19:12:14:00,22JAN19:12:27:00,804,22JAN19:13:19:00,R_7Q1WknpWchix49t,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,1,2,,Vernon,,,Complete,2,1,0,2,2,4,4,4,4,1,1,0,19,M,M,M,0,1,4,1461,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,1,0,1,1,23,8401,7,0,0,0,1,1,0,0,1,0,0,0,0,0,3,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,2,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,,0,,,,,,,0,1,1,4,1,9,30,59,37,Los Angeles,South Central,4,1009PS HS,1,1,0,2,0
22JAN19:11:19:00,22JAN19:11:31:00,704,29JAN19:07:18:00,R_kjdbMIhK9E4VnUP,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,Declined/Don't know,,,Complete,2,1,0,1,0,15,15,15,15,1,1,0,15,M,M,M,0,1,8,2922,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,8401,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,2,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,,0,,,,,,,0,1,1,4,1,9,30,59,37,Los Angeles,South Central,4,1009PS HS,1,1,0,2,0
22JAN19:12:35:00,22JAN19:12:45:00,621,29JAN19:07:18:00,R_lkhZigFAju89Cq9,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",1,0,0,,Venice,,,Complete,1,1,1,1,0,15,15,15,15,1,1,S,,1,1,M,0,1,4,1461,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,S,S,S,4,S,S,S,S,S,S,S,S,0,0,0,0,0,0,S,S,1,D,D,D,D,D,D,D,D,D,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,S,0,0,S,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,0,M,M,1,2,Y,Y,Y,M,1,0,0,1,1,0,1,2,0,0,M,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,Y,Y,Y,Y,0,0,0,M,Y,,M,,,,,,,1,2,1.4,4,1,9,30,59,37,Los Angeles,South Central,4,1009PS HS,1,2,0,2,0
22JAN19:12:35:00,22JAN19:12:45:00,621,29JAN19:07:18:00,R_lkhZigFAju89Cq9,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",1,0,0,,Venice,,,Complete,2,1,1,1,0,15,15,15,15,1,1,1,,1,1,M,0,1,4,1461,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,1,4,1461,4,X,X,X,X,X,X,X,X,0,0,0,0,0,0,X,0,1,D,D,D,D,D,D,D,D,D,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,0,0,1,1,2,0,0,0,M,1,0,0,1,1,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,0,1,1.4,4,1,9,30,59,37,Los Angeles,South Central,4,1009PS HS,1,2,0,2,0
25JAN19:12:23:00,25JAN19:12:33:00,623,25JAN19:13:19:00,R_3AuJJ3hAipPRlzy,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,Pico Rivera,,,Complete,2,1,0,1,0,1,1,1,1,1,1,1,,1,1,M,0,1,2.5,913,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,23,8401,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,2,1,1,0,0,1,26.5,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,,,,,,,1,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,0,1,26.5,4,1,1,30,53,34,Los Angeles,Pico Union,4,1001NHS,1,1,1,1,0
