StartDate,EndDate,Duration,RecordedDate,ResponseId,UserLanguage,Approached,Consent,rawnumund18,rawnum1824,rawnumov24,highesteducation_specify,rawLACity,rawLACity_specify,reason_hmls_specify,rawsurveystatus,age_cat,elig_age,numund18Count,num1824Count,numov24Count,placelast30days,placelastnight,dwellinglast30days,dwellinglastnight,elig_placelast30days,elig_placelastnight,hmls_first_time,hmls_first_age,hmlspast1yr,hmlspast3yrs,hmls1yrpast3yrs,hmlsMoreThan1YrIn3Yr,hmlsmorethan1Yr,time_hmls,time_hmls_days,hmls_gtyr,hmls_leyr,reason_marsplit,reason_childsup,reason_hhconflict,reason_deathill,reason_domviol,reason_eviction,reason_sexorient,reason_foster,reason_medical,reason_mental,reason_nofam,reason_immig,reason_hospital,reason_jail,reason_subsabuse,reason_safety,reason_prevhouseprog,reason_unemployed,reason_livingcond,reason_other,reason_hmls_ct,car,van,rv_camper,tent,MSShelter,car_count,van_count,rv_camper_count,tent_count,MSShelter_count,any_CVRTM,place_befhmls,LAC_yrs,LAC_days,LAC_res,foster_care,mandated_stay,prison,jail,adult_probation,parole,juv_detention,Juv_probation,childsys_ilp,childsys_fcare_nonfam,childsys_fcare_fam,childsys_fcare_AB12,childsys_ct,sysinvolve_ct,justice_system,emp_status,humtraf,humtraf_other,humtraf_agri,humtraf_panhandle,humtraf_dtdsales,humtraf_restaurant,humtraf_hholdwk,humtraf_illegal,humtraf_sex,humtraf_ct,govasst_calworks,govasst_capi,govasst_ssret,govasst_ssidi,govasst_childsup,govasst_food,govasst_grga,govasst_mcaid,govasst_unemp,govasst_mcare,govasst_vetpen,govasst_vetmed,govasst_vetdis,govasst_wic,govasst_chip,govasst_mhla,govasst_fcareAB12,govasst_studentfinaid,govasst_ct,dv_neglect,dv_physical,dv_physical_rel,dv_physical_sp,dv_sexual,dv_sexual_rel,dv_sexual_sp,dv_dating,dv_stalking,domviol,dv_ct,flee_dv_hmls,highesteducation,receivedGift,survey_dropin,observed_subsabuse,observed_mental,observed_physical,observed_ct,elig_status,elig_samp,n_kid,n_und18,n_1824,n_25p,n_chron,n_fam,chronicHH,vetHH,age_und18,age_1824,hhold_type,YHH_type,mental,subsabuse,hiv,longdurcond,SamplingWeight,wtmiss,dup,first_record,CoC,male,female,gender,transgender,nonconforming,sexorient,white,black,asian,ai_an,nh_pi,multirace,NH_white,NH_black,NH_asian,NH_ai_an,NH_nh_pi,NH_multirace,race,NH_race,Hispanic,nonHispanic,ment_illness,depression,PTSD,drugabuse,alcohol,physical,otherchronhealth,braininjury,develop,phys_disab,phys_illness,otherhealth,rawveteran,veteran,vetdischarge,natguard,hispanic_specify,AmerIndAK_specify,Asian_specify,PacIsl_specify,Other_specify,otherhealth_specify,relation,indiv_seq,youth_wtadj,SPA,SD,CD,SSD,AD,USCD,city_name,Community,wt_spa,strata,observed_age,observed_gender,observed_eth,observed_race,schoolenroll
23JAN18:14:05:49,23JAN18:14:19:44,835,23JAN18:14:19:46,R_3s0n2TaOkuPAnB8,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,,Complete,2,1,0,1,0,9,9,9,9,1,1,0,20,1,2,M,0,1,1,365,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,,,,2,,1,4,0.25,91,3,1,0,0,0,0,0,0,0,0,1,1,1,3,1,0,2,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,3,0,Some college or Associate's Degree,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,1,1.166666667,38,0,1,2,0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,,0,7,,Anxiety,0,1,7,7,4,Whittier,32,57,0,Whittier,0,1.166666667,107YC,18-24,1,0,2
31JAN18:13:59:14,31JAN18:14:07:30,496,31JAN18:14:07:31,R_3sicNEKUtp4K9SU,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",1,0,0,,,,,,Complete,2,1,0,1,1,15,15,15,15,1,1,1,,1,1,M,0,1,1,365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,,,,2,,1,M,20,7305,6,,1,0,1,0,0,0,0,R,R,R,,R,2,1,2,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Less than high school diploma/No GED,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,23,0,1,2,1,0,1,0,0,1,1,0,0,0,0,0,,,,,,,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,1,,,0,1,1,1,5,Lancaster,21,36,0,Lancaster,0,1,101DI,18-24,1,M,1
31JAN18:17:48:39,31JAN18:18:06:19,1060,31JAN18:18:06:21,R_3stce5Z13Cx12JQ,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,Poor Decision Making,Complete,2,1,0,1,0,15,15,15,15,1,1,0,17,M,2,M,0,1,2,731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,0,1,1,1,3,,3,3,1,1,4,0.333333333,122,3,0,1,1,1,1,0,0,0,0,0,0,,0,5,1,3,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,1,1,1,5,0,Less than high school diploma/No GED,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,2,1,1,1,0,1,1,28,0,1,1,1,0,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,,1,,,1,4,,High Blood Pressure,0,1,11,4,3,Central Hollywood NC,26,50,13,Los Angeles,0,1.2,1013FG,18-24,1,0,1
26JAN18:12:08:10,26JAN18:12:16:15,485,26JAN18:12:16:17,R_3sz6Od1h7leIMDL,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,,Complete,2,1,0,1,0,15,15,15,15,1,1,1,,1,1,M,0,1,1,365,1,1,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,0,0,0,0,0,,,,,,0,R,0,,Z,,D,D,D,D,D,D,D,D,D,D,,D,0,D,3,0,M,M,M,M,M,M,M,,M,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,0,0,0,0,0,0,0,0,0,D,0,0,.D - dont know,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,M,M,M,M,1,38,0,1,2,1,0,1,0,0,1,,,,,,,,,,,,,R,,,,M,M,M,M,M,M,M,M,M,M,M,0,0,0,,0,,,0,7,,,0,1,7,7,1,Montebello,32,58,0,Montebello,0,1,107FG,18-24,1,1,1
24JAN18:16:07:12,24JAN18:16:15:53,0,24JAN18:17:19:18,R_3zj66oL0uVOJM1C,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,1,0,,,,,,Complete,2,1,0,2,0,15,15,15,15,1,1,0,17,2,3,1,1,0,0.25,91,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,,,,2,,1,4,0.25,91,3,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,3,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Less than high school diploma/No GED,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,28,0,1,1,0,1,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,4,,,0,1,11,4,3,Hollywood Studio District NC,26,50,13,Los Angeles,0,1,1013DI,18-24,2,0,1
06FEB18:18:04:33,06FEB18:18:16:39,725,06FEB18:18:16:41,R_40IJlW69u66JVKx,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,,Partial,2,1,0,1,0,15,R,15,R,1,0,R,,R,R,M,0,0,0,0,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,,R,R,0,,Z,,R,R,R,R,R,R,R,R,R,R,,R,0,R,M,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,0,0,0,0,0,0,0,0,0,R,0,R,.R - refused,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,M,M,M,M,1,34,0,1,1,,,R,,,R,,,,,,,,,,,,,R,,,,M,M,M,M,M,M,M,M,M,M,M,R,R,0,,0,,,0,4,,,0,1,4,4,2,Rampart Village NC,24,53,13,Los Angeles,0,1.2,1013FG,18-24,1,1,M
23JAN18:11:25:05,23JAN18:11:37:57,771,23JAN18:11:37:59,R_40iETX5tgXM52P7,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,Hawthorne,,,Complete,2,1,0,1,0,15,15,15,15,1,1,1,,1,1,M,0,0,0.166666667,61,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,,,1,1,0.25,91,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,High school diploma/GED,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,28,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,,,,,,,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,4,,,0,1,11,4,3,Hollywood Studio District NC,26,50,13,Los Angeles,0,1,1013DI,18-24,1,0,2
31JAN18:17:03:29,31JAN18:17:19:28,0,31JAN18:18:31:19,R_48WRO9em6NxW67L,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,Declined/Don't know,,,Complete,2,1,0,1,0,1,1,1,1,1,1,1,,1,1,M,0,0,0.416666667,152,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,,,1,1,20,7305,6,,R,R,R,R,R,R,R,D,D,D,,D,0,R,2,0,M,M,M,M,M,M,M,,M,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,0,0,0,0,0,0,0,0,0,0,0,0,High school diploma/GED,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,44,0,1,2,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,6,,,0,1,6,6,2,Willowbrook,35,64,0,Willowbrook,0,1,106FG,18-24,2,0,4
24JAN18:10:46:12,24JAN18:11:03:22,0,24JAN18:20:36:15,R_4At6UT4DI8Ei2ve,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,Declined/Don't know,,,Complete,2,1,0,1,0,15,15,15,15,1,1,0,20,1,1,M,0,0,0.166666667,61,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,0,1,20,7305,6,1,1,0,0,0,0,0,0,0,1,0,,1,2,0,2,1,0,0,0,1,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,High school diploma/GED,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,1,0,0,1,1,34,0,1,1,0,1,2,0,0,1,,,,,,,,,,,,,M,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,4,,,0,1,4,4,1,Historic Cultural NC,24,51,14,Los Angeles,0,1,1014FG,18-24,2,0,1
26JAN18:12:11:03,26JAN18:12:15:28,264,26JAN18:12:15:29,R_4MjedilVGbP0hCp,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,,Complete,2,1,0,1,0,12,12,12,12,1,1,0,17,2,3,0,0,0,0.166666667,61,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,1,4,,,2,2,1,4,0.002739726,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3,0,M,M,M,M,M,M,M,,M,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,1,0,0,0,0,0,0,1,0,1,2,0,High school diploma/GED,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,1,1,0,1,1,33,0,1,1,0,1,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,,0,,,0,5,,,0,1,10,5,3,Venice NC,26,62,11,Los Angeles,0,1.2,1011FG,18-24,2,0,1
24JAN18:11:52:48,24JAN18:12:05:33,0,27JAN18:16:45:55,R_4Zq5iywqjzF9N0x,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,2,0,,,Declined/Don't know,,,Complete,2,1,0,3,0,3,3,3,3,1,1,1,,1,1,M,0,0,0.134615385,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,,3,,,1,1,19,6940,6,,R,R,R,R,R,R,R,R,R,R,,R,0,R,2,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,X,1,0,High school diploma/GED,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,M,M,M,M,1,34,0,1,1,0,1,2,0,0,1,,,,,,,,,,,,,D,,1,0,M,M,M,M,M,M,M,M,M,M,M,0,0,0,,0,,,0,4,,,0,1,4,4,1,LA-32 NC,24,51,14,Los Angeles,0,1.2,1014FG,18-24,1,1,6
24JAN18:15:19:32,24JAN18:15:30:24,0,24JAN18:16:29:46,R_4aqbdU7R60ETmCj,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,3,0,,,Declined/Don't know,,,Complete,2,1,0,4,0,1,1,1,1,1,1,1,,1,1,M,0,1,6,2192,1,0,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,1,0,0,0,0,2,,,,,1,1,18,6575,6,1,0,0,1,0,0,0,0,0,0,1,,1,2,1,7,1,D,D,D,D,D,D,D,,D,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,0,Some college or Associate's Degree,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,28,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,,0,4,,,0,1,11,4,3,Central Hollywood NC,26,50,13,Los Angeles,0,1.8,1013FG,18-24,1,0,1
24JAN18:16:50:08,24JAN18:16:55:32,0,24JAN18:17:47:05,R_4bhSfa5RFuvjNY4,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,,Complete,2,1,0,1,0,15,15,15,15,1,1,1,,1,1,M,0,1,2,731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,0,2,0.01369863,5,1,0,1,0,1,0,0,0,0,0,0,0,,0,2,1,2,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Some college or Associate's Degree,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,1,1,29,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,,0,2,,feet,0,1,2,2,3,Mid-Town North Hollywood NC,18,39,2,Los Angeles,0,1,1002FG,18-24,1,0,2
29JAN18:14:49:58,29JAN18:15:08:00,0,29JAN18:16:35:48,R_4dbqHK0mOdCvqvU,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,Sun Valley,,,Complete,2,1,0,1,0,15,15,15,15,1,1,1,,1,1,M,0,1,2,731,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,1,1,1,,1,1,1,1,1,1,15,5479,6,0,1,0,1,0,0,0,0,0,0,0,,0,2,1,2,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,R,Less than high school diploma/No GED,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,2,1,1,1,0,1,1,29,0,1,1,0,1,2,0,0,4,,,,,,,,,,,,,X,,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,1,Salvadorian,,1,2,HISPANIC,,0,1,2,2,3,Sun Valley Area NC,18,39,6,Los Angeles,0,1.4,1006FG,18-24,2,0,1
24JAN18:15:30:30,24JAN18:15:58:25,0,24JAN18:16:29:48,R_4drYHA2kHLTKSj1,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,1,0,,,,,,Complete,2,1,0,2,0,4,4,4,4,1,1,0,19,3,3,0,0,0,0.016438356,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,,,2,,1,4,0.01369863,5,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2,1,High school diploma/GED,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,28,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,4,,,0,1,11,4,3,Central Hollywood NC,26,50,13,Los Angeles,0,1.24,1013FG,18-24,1,0,1
23JAN18:16:18:24,23JAN18:16:29:28,0,24JAN18:12:28:08,R_4fXk2U5D6LS3NaO,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,Downtown Los Angeles,,,Complete,2,1,0,1,0,15,15,15,15,1,1,0,20,M,M,M,0,1,4,1461,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,1,1,,,,2,2,1,1,24,8766,7,0,0,1,1,1,1,0,1,0,0,0,,0,6,1,2,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,X,1,0,High school diploma/GED,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,2,1,1,0,0,1,14,29,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,1,,,1,2,,Hppc,0,1,2,2,3,Arleta NC,18,39,6,Los Angeles,0,14,1006NO,18-24,1,0,1
24JAN18:16:41:57,24JAN18:16:58:52,0,24JAN18:17:20:40,R_4g0ZtoNtD9eH8bJ,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",2,1,0,,,Canoga Park,,,Complete,2,1,0,2,2,4,4,4,4,1,1,0,24,2,R,M,0,0,0.166666667,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,,,,1,1,1,0,,Z,0,R,R,R,R,R,R,R,0,0,0,,0,0,R,2,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,X,1,0,High school diploma/GED,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,1,1,29,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,,,,,,,4,,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,,,0,2,,,0,1,2,2,3,Greater Valley Glen NC,18,46,2,Los Angeles,0,1,1002DI,18-24,1,1,4
27JAN18:14:07:55,27JAN18:14:16:54,0,27JAN18:14:17:11,R_4ghTLmLmwaSqPnH,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",1,0,0,,,Declined/Don't know,,,Complete,2,1,0,1,1,1,1,1,1,1,1,0,6,1,1,M,0,0,0.083333333,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,,,,,1,1,21,7670,7,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,Some college or Associate's Degree,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,M,M,M,M,1,25,0,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,M,M,M,M,M,M,M,M,M,M,M,0,0,0,,0,,,0,1,,,0,1,1,1,5,Lancaster,21,36,0,Lancaster,0,1,101DI,18-24,1,M,2
24JAN18:15:17:12,24JAN18:15:28:54,0,24JAN18:15:31:47,R_4oXmJ57OXxtLggJ,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,6th grade,,,,Complete,2,1,0,1,0,15,15,15,15,1,1,1,,1,1,M,0,0,0.082191781,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,0,5,3,1096,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other (Specify):,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,1,1,0,1,1,29,0,1,1,1,0,1,0,0,1,,,,,,,,,,,,,R,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,M,0,,0,,,0,2,,,0,1,2,2,3,Sylmar NC,18,39,7,Los Angeles,0,1,1007FG,18-24,1,1,6
31JAN18:17:51:53,31JAN18:18:04:57,0,31JAN18:18:31:25,R_4v8FVmM7y7upIHq,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,1,0,,,South Gate,,,Complete,2,1,0,2,0,1,1,1,1,1,1,0,,M,1,M,0,1,1,365,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,,,,,1,1,0,,Z,0,D,1,0,0,0,1,0,0,0,0,,0,2,1,2,1,0,0,0,0,0,1,1,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,X,1,0,Less than high school diploma/No GED,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,D,20,44,0,1,2,0,1,2,0,0,1,0,0,0,1,0,0,,,,,,,4,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,0,,,0,6,,Heart Murmur,0,1,6,6,2,Compton,35,64,0,Compton,0,20,106NO,18-24,2,1,4
26JAN18:14:44:31,26JAN18:14:51:52,0,26JAN18:16:15:20,R_4wHssVCKhJvEMxi,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,1,0,,,,,Travelling,Complete,2,1,0,2,0,4,4,4,4,1,1,1,,1,1,M,0,0,0.416666667,152,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,,,3,2,,1,4,0.333333333,122,3,0,0,0,1,0,0,0,0,0,0,0,,0,1,1,3,1,0,0,0,1,0,0,1,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,High school diploma/GED,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,1,0,1,1,33,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,0,,,0,5,,Hep c,0,1,10,5,3,Venice NC,26,62,11,Los Angeles,0,1.2,1011NO,18-24,1,0,1
30JAN18:12:25:12,30JAN18:12:36:49,0,05FEB18:10:15:45,R_4xEFhpAvxa6p9oR,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,,Complete,2,1,0,1,0,15,15,15,15,1,1,0,19,D,2,M,0,0,0.019230769,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,,,1,M,0.666666667,244,3,1,0,0,0,0,0,0,1,X,X,X,1,X,2,1,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Some college or Associate's Degree,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,43,0,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,8,,,0,1,8,8,2,Hawthorne,35,62,0,Hawthorne,0,1.2,108FG,18-24,1,0,2
24JAN18:16:44:07,24JAN18:16:54:11,0,24JAN18:17:03:13,R_53XdWKrT6UUDX1U,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,1,0,,,Van Nuys,,,Complete,2,1,0,2,0,15,15,15,15,1,1,1,,1,1,M,0,1,3,1096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,,2,1,1,1,1,23,8401,7,,M,0,1,0,0,0,0,R,R,R,,R,1,1,3,1,0,0,0,0,0,1,1,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,0,Less than high school diploma/No GED,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,29,0,1,1,1,0,1,0,0,1,,,,,,,,,,,,,X,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,,,0,2,HL,,0,1,2,2,3,Van Nuys NC,18,46,6,Los Angeles,0,1.4,1006FG,18-24,1,0,6
